"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"NDC1",3998.3274267482,-0.186036884138299,0.128426742546049,-1.44858368631123,0.147453879755052,0.251620792101882,"NDC1"
"RNF7",3190.83703807109,-0.152206219825207,0.105123704899182,-1.44787724111492,0.147651385675452,0.251930952855766,"RNF7"
"IKBKB",2475.17051981428,-0.13345807341075,0.0921772780162145,-1.4478413366391,0.147661429142211,0.251930952855766,"IKBKB"
"TONSL",3006.16629860877,-0.240714983408627,0.16626937200614,-1.44774097901649,0.147689504691405,0.251956850607403,"TONSL"
"DOCK9",4615.75547627474,-0.170078058701622,0.117527423809077,-1.44713508719389,0.147859092645225,0.252224141535822,"DOCK9"
"RBM12B",1114.87175773668,0.140763408599126,0.0973022026556625,1.44666209764301,0.147991584899613,0.252428111942007,"RBM12B"
"CLEC2A",1.14990016537202,1.25845049144522,0.87000677683119,1.44648355042572,0.148041622526997,0.252491416788296,"CLEC2A"
"MRPL21",2241.19970503872,0.203049394117411,0.140408785799852,1.44613026144142,0.148140669399171,0.252638290681879,"MRPL21"
"MELTF",2662.85370481443,-0.408366463276328,0.282408859352825,-1.4460115175287,0.148173971394652,0.252669888007722,"MELTF"
"FOXC1",2292.63804966589,0.356477358176693,0.246534024462868,1.44595602555616,0.148189536202912,0.252669888007722,"FOXC1"
"DNMT3L",3.24758413516868,0.862743109001131,0.596671744335109,1.44592586659607,0.148197995940036,0.252669888007722,"DNMT3L"
"ESR1",160.146619794751,-0.3724367831832,0.257669429196452,-1.44540539537287,0.148344048813189,0.25288013134259,"ESR1"
"ACTL10",7.09932475506665,0.337631982558805,0.233596102094694,1.44536650882101,0.148354965438144,0.25288013134259,"ACTL10"
"PPCS",2834.55353384073,0.127374942561758,0.0881280163366604,1.44533994814054,0.14836242217287,0.25288013134259,"PPCS"
"BANP",885.07964811858,0.108688270468249,0.0752010808555523,1.44530197214877,0.14837308417772,0.25288013134259,"BANP"
"ANXA1",13130.8790767188,0.404978168267148,0.280272197491919,1.44494592004198,0.148473076572494,0.253028480198606,"ANXA1"
"CEPT1",1467.43733463304,-0.126917665866811,0.0878571803840128,-1.44459070177383,0.148572886071315,0.253176491511146,"CEPT1"
"TRIM66",1024.4237584694,-0.212692376829588,0.147278614292021,-1.44414976914344,0.148696850922328,0.25336563548487,"TRIM66"
"DAP3",5630.24221913428,0.124417055544386,0.0861661492680028,1.44392033996333,0.148761384419746,0.253453489788835,"DAP3"
"DTYMK",2084.86560895972,-0.191172547275539,0.132429327762783,-1.44358164845465,0.148856690144057,0.253593752646009,"DTYMK"
"AL357556.3",77.6662549890873,-0.20017716614548,0.138694231858706,-1.44329842317746,0.148936423793336,0.253707464613341,"AL357556.3"
"GAL3ST1",785.726957274462,-0.360297138309406,0.249674396349303,-1.44306802610765,0.149001309278583,0.253795865682274,"GAL3ST1"
"VPS9D1",680.680771553497,0.18574613392195,0.128721918782031,1.4430031472455,0.149019584656176,0.253804866657459,"VPS9D1"
"FPR2",165.852564942623,0.470434401118019,0.326029830634908,1.44291827591941,0.149043494186528,0.253823461115951,"FPR2"
"ZCCHC3",2012.85512617761,-0.174507113509167,0.121015826763448,-1.44201893402158,0.14929703228887,0.254233079388795,"ZCCHC3"
"FAN1",1301.83678833897,0.155401367258987,0.107794487994718,1.44164483871013,0.149402592305349,0.254390661135577,"FAN1"
"PPP6C",4534.77223311565,0.105083915430251,0.0728976579090507,1.4415266339744,0.149435958461587,0.254425300258304,"PPP6C"
"ALG13",2143.90903355432,-0.133001193306687,0.0922730458385549,-1.44138726643306,0.149475305637518,0.254470115566416,"ALG13"
"CTSO",2323.07578212928,-0.228824499854253,0.158772544057561,-1.44120950642005,0.149525503504153,0.254533393914842,"CTSO"
"MAP3K5",2315.21937983376,-0.181892213632983,0.126242396707455,-1.44081717693056,0.149636339428639,0.254699874840331,"MAP3K5"
"LRR1",616.487509736237,-0.167402870793732,0.116191398194258,-1.44075097980879,0.149655046774087,0.254709525988791,"LRR1"
"ALOX5AP",1645.79090788042,-0.322438453518233,0.223816109380537,-1.44064006121211,0.149686396434208,0.254740690516996,"ALOX5AP"
"SURF4",21158.7311337611,-0.133765016910707,0.0928621693810406,-1.44046836082227,0.149734935136718,0.254801099883813,"SURF4"
"TOMM20L",17.2118828355515,0.25353452697361,0.176017383425365,1.44039481805565,0.149755728922081,0.254814289840681,"TOMM20L"
"GTF2H1",2603.83503571078,-0.0970015714143008,0.0673552784943444,-1.44014802674219,0.149825523816393,0.254910847235119,"GTF2H1"
"TACC3",4174.88782111488,-0.215206190176269,0.149513991572828,-1.43937157929091,0.150045272269146,0.255262494280939,"TACC3"
"SSTR3",20.5882091595943,-0.460740905971288,0.320167529262284,-1.43906194058126,0.150132974064936,0.25538945705761,"SSTR3"
"ACE2",298.206847498125,-0.541186364008861,0.376090163640409,-1.43898037313814,0.150156083660036,0.255401483759894,"ACE2"
"SLC25A32",19.1648497077228,0.27081864214696,0.188206427171231,1.43894470671061,0.150166189484051,0.255401483759894,"SLC25A32"
"BTNL2",3.29256875350748,0.694635816124693,0.482823064118291,1.43869642473109,0.150236552758297,0.255498914627337,"BTNL2"
"ZNF560",5.62121160543502,0.732004857474431,0.509160110349539,1.43767126016983,0.150527351302088,0.255971177856114,"ZNF560"
"HEPACAM",9.14554117078958,0.655151606495644,0.455755207050367,1.43750767157607,0.150573794574224,0.256027869851751,"HEPACAM"
"FSHB",0.884970461702399,1.59263968591606,1.10797843389318,1.43742841665238,0.150596299202702,0.256043851494491,"FSHB"
"CCDC22",1195.14755447268,-0.140616776879214,0.0978322698121528,-1.43732509885758,0.150625640391811,0.256071452865891,"CCDC22"
"HOOK2",2267.58488297807,0.154910967212852,0.107782844247986,1.43725068951078,0.150646774578789,0.256085098316002,"HOOK2"
"POLR2C",3742.82643255636,-0.126387138276105,0.0879397417416535,-1.43720160843094,0.150660716117318,0.256086515641556,"POLR2C"
"RPGRIP1L",639.233502696776,-0.15371956706197,0.10699701476799,-1.43667155009223,0.150811342482392,0.256320243417006,"RPGRIP1L"
"BIRC5",2421.08392476363,-0.256189002401465,0.178365290622875,-1.43631645768535,0.150912313063475,0.256463973451517,"BIRC5"
"RNF13",3476.62425731208,0.131101503883938,0.0912783977834815,1.43628182645054,0.15092216321708,0.256463973451517,"RNF13"
"SOX3",1.04010746606251,1.11244767665695,0.774662268519007,1.43604215909949,0.150990345172037,0.256545401553411,"SOX3"
"JMJD8",1645.95243644746,-0.166646691132119,0.116047524549423,-1.43602107653012,0.150996343986419,0.256545401553411,"JMJD8"
"TMEM139",292.155647158967,-0.355821114203913,0.247839100643449,-1.43569401793388,0.151089428195026,0.256672808870761,"TMEM139"
"MYL6",21289.3758057461,0.183040039385102,0.127498541731489,1.43562457185262,0.151109198883967,0.256672808870761,"MYL6"
"ZNF529",743.383875283969,0.251170711191011,0.174956368772573,1.43561913723477,0.151110746155064,0.256672808870761,"ZNF529"
"CAPRIN2",1365.70888927626,0.261930098648732,0.182487079866648,1.43533503215755,0.151191649533234,0.25678790375822,"CAPRIN2"
"TMEM26",161.40039184513,-0.236212145696653,0.164635189305389,-1.43476098088905,0.151355220342645,0.257043370986983,"TMEM26"
"PPFIBP1",4291.51746479205,0.203396564227189,0.141778614871327,1.43460679462685,0.15139917730759,0.257076538852426,"PPFIBP1"
"PARG",1444.05985433762,-0.117736622046064,0.0820692935242275,-1.43460016518002,0.151401067514768,0.257076538852426,"PARG"
"CROT",863.651961558759,-0.265289291626972,0.184931379557032,-1.43452826806582,0.151421568183965,0.257089004745817,"CROT"
"RUNDC1",2337.84727286756,-0.115219479231854,0.0803217743877843,-1.43447377887331,0.151437106584809,0.257093044086497,"RUNDC1"
"DNAI3",28.7188987734388,0.361295653442245,0.251949122365397,1.43400242894383,0.151571569704179,0.257298962317364,"DNAI3"
"GSG1L",8.82284804103605,0.491798157463196,0.343086547410864,1.43345217460317,0.151728657095272,0.257543247060845,"GSG1L"
"CC2D1A",3422.62444138459,-0.168873941879602,0.117816818044105,-1.43336023398955,0.151754916516772,0.257565442097835,"CC2D1A"
"PRM1",0.842952704203069,1.21888589169754,0.850473467657092,1.4331850881314,0.151804950002217,0.257627980211371,"PRM1"
"CLDN5",1106.32320152027,0.353506376988783,0.246681409664437,1.4330483090301,0.15184403208564,0.257671923465399,"CLDN5"
"TVP23A",73.1712097547047,-0.253039451171652,0.176593344414375,-1.432893476313,0.151888281898769,0.257724627710288,"TVP23A"
"PTN",579.421966733021,0.389886514614936,0.272109602172406,1.43282894650629,0.151906726842096,0.257733540800177,"PTN"
"RBBP7",8411.80379074106,-0.141970081754552,0.099092563086619,-1.43270168146173,0.151943108774992,0.257772882610022,"RBBP7"
"RABEPK",1281.02667351884,0.13144135375027,0.0917803020355113,1.43213032464649,0.152106527336025,0.258027717683766,"RABEPK"
"ITGA1",7928.27422314051,0.278672469554487,0.194592396289571,1.43208303545323,0.15212005890872,0.25802826800657,"ITGA1"
"SAMD11",371.831257590376,0.399142157295693,0.278730801089557,1.43199874479408,0.152144180543494,0.25804677969253,"SAMD11"
"ZNF527",297.331480716243,-0.175652553052624,0.1226704945488,-1.43190547734155,0.152170874479481,0.258069650582085,"ZNF527"
"TRIB2",3536.36635472656,-0.274183996341521,0.191499095843748,-1.43177697593538,0.152207658511784,0.258109628013603,"TRIB2"
"ETS2",14446.5006855161,0.226683246281556,0.158387410227253,1.43119485290095,0.152374378306178,0.258369920931071,"ETS2"
"ITGA6",19438.8918130043,-0.229876874374751,0.160635474523425,-1.43104675388019,0.15241681597488,0.258419450985093,"ITGA6"
"COX17",1865.12761490938,-0.196435419070328,0.137281594738168,-1.43089406445913,0.152460578437101,0.258471218407294,"COX17"
"ZNF600",1125.77081539653,0.211888836805867,0.148186245940103,1.42988193986312,0.152750906267599,0.258940950607383,"ZNF600"
"ANKRD52",6494.46752664512,0.15667911941942,0.109595728878247,1.42960972131933,0.152829063867052,0.259029589463695,"ANKRD52"
"AADACL2",5.30318957576947,0.653598786655258,0.457189002334293,1.4296030379518,0.152830983134218,0.259029589463695,"AADACL2"
"ZNF780A",737.348200884451,-0.160432314385303,0.112231248823271,-1.4294799003612,0.152866347920771,0.259029589463695,"ZNF780A"
"SLFN14",16.5540492691908,-0.415936810134168,0.290972428092188,-1.42947155804875,0.152868744035751,0.259029589463695,"SLFN14"
"INTS3",5079.48741008806,0.122476963168364,0.0856800431534347,1.42946897154375,0.152869486948682,0.259029589463695,"INTS3"
"EXOC3L4",429.367368250867,-0.329953714285811,0.230872508231715,-1.42915982856934,0.152958300806527,0.25915760323104,"EXOC3L4"
"SMIM23",4.79641590980111,0.605182492638064,0.423507647783702,1.4289765386885,0.153010976791572,0.259224371624779,"SMIM23"
"HAUS7",33.6994553362685,0.223847590607469,0.156710669744335,1.42841320870279,0.153172959520303,0.25947629499247,"HAUS7"
"VPS26B",3625.28690393395,-0.110034703460474,0.0770389643261619,-1.42829936023825,0.153205711916179,0.259498088758345,"VPS26B"
"SEMA5A",1882.98271938685,0.297455202927701,0.208261688558062,1.4282761509675,0.153212389508497,0.259498088758345,"SEMA5A"
"IFNW1",0.988413838170229,0.876759891137547,0.613924667845163,1.42812292298812,0.153256480635625,0.259535709201286,"IFNW1"
"ATP8B4",236.412055219227,-0.269894040809439,0.188992324983836,-1.42806878973801,0.153272059705858,0.259535709201286,"ATP8B4"
"NRDE2",1047.78362292756,0.110518171049894,0.0773904000545125,1.42806046967126,0.153274454254207,0.259535709201286,"NRDE2"
"COPS8",3384.80464194082,-0.126249490717621,0.0884142825740667,-1.4279309523533,0.153311733522949,0.259576335716947,"COPS8"
"ATF6",5512.00867917266,0.119803436600459,0.0839190962287939,1.42760637309334,0.153405188214236,0.259712059111051,"ATF6"
"DCDC1",20.9356332714303,0.478258431969586,0.335036089244703,1.42748332887887,0.153440627120203,0.259740671997009,"DCDC1"
"NISCH",4705.65931711417,0.14692170042594,0.102925599516982,1.42745537665485,0.153448678721886,0.259740671997009,"NISCH"
"H2BC14",21.1264694958734,-0.445720474642418,0.312265136534343,-1.42737828368937,0.153470886915036,0.259755758265534,"H2BC14"
"HKDC1",2424.49589998304,0.378227391533077,0.265025724764186,1.4271346370984,0.153541090327871,0.259852068757417,"HKDC1"
"CFAP299",3.65259814043342,0.749710802487881,0.525379130441762,1.42699007068951,0.15358275669028,0.259900070806237,"CFAP299"
"AMOTL2",3567.13569106209,-0.208529540348814,0.146151413592073,-1.42680481306083,0.153636163482755,0.259958736650314,"AMOTL2"
"PTPN3",2754.78485530689,0.231382481147027,0.162171382511215,1.42677750885564,0.15364403603937,0.259958736650314,"PTPN3"
"PNPLA4",932.485361839392,0.267638450979692,0.187609278167262,1.42657364067613,0.153702826561723,0.260035687784584,"PNPLA4"
"CYB561D1",875.122831384149,0.179170224730002,0.125608456523719,1.42641848875971,0.153747579982331,0.260088879566611,"CYB561D1"
"MAPKAPK3",3090.8304830679,-0.146489754116057,0.102705883142414,-1.42630343690178,0.153780772975847,0.260122507500357,"MAPKAPK3"
"OMA1",760.151233084242,0.141014592456083,0.0988758400487664,1.42617845154624,0.153816838002584,0.260160987278719,"OMA1"
"ZNF425",148.252944291026,-0.232620645519229,0.16315804385484,-1.42573813722717,0.153943943694535,0.260331183209894,"ZNF425"
"HSPBAP1",592.154275514361,0.144463282687147,0.101325298632224,1.4257375466664,0.153944114225516,0.260331183209894,"HSPBAP1"
"DPP8",3420.46590327104,0.107205139182232,0.0752150733657753,1.42531455976765,0.154066293276178,0.260515247683632,"DPP8"
"IRF7",2702.29832089397,0.238810259494997,0.167565928946042,1.42517193678373,0.154107506293562,0.260562384288821,"IRF7"
"EHD1",7202.70747917377,-0.173700818108612,0.121892967500296,-1.42502739633597,0.154149281938058,0.260610463934219,"EHD1"
"XCL1",65.1882776810656,-0.404959529185424,0.284267852988126,-1.42457025980472,0.154281461974777,0.260769047225533,"XCL1"
"SELP",720.025035149672,0.428965269671017,0.301121832463283,1.42455718392097,0.154285244104791,0.260769047225533,"SELP"
"NDFIP1",8298.94958571044,-0.12219320907368,0.0857786963562139,-1.42451697524345,0.154296874692893,0.260769047225533,"NDFIP1"
"CPSF4L",15.4801096545061,0.398067688384587,0.279447163273399,1.42448283862211,0.15430674942718,0.260769047225533,"CPSF4L"
"CRYGB",1.78200975505354,0.987304923971878,0.693102264454466,1.42447222380521,0.154309820083656,0.260769047225533,"CRYGB"
"TRPM7",3611.42228382905,-0.145692256280299,0.102313165234341,-1.42398347218172,0.154451256549143,0.260985486870836,"TRPM7"
"KIF26B",2338.93815266424,0.322032479478159,0.2261957090703,1.42368960402371,0.154536344431466,0.261106681757117,"KIF26B"
"ARMH3",2431.38767059359,0.101283154879364,0.0711448954647954,1.4236180152866,0.154557077943321,0.261119131077366,"ARMH3"
"MYL12A",15926.407112341,0.164200978896359,0.115345477585225,1.42355801314392,0.154574457376454,0.2611259121283,"MYL12A"
"GORASP2",9806.11988872832,0.109628710633396,0.0770255052968531,1.42327804551092,0.154655568751247,0.261240346419948,"GORASP2"
"INO80B",12.198473998374,-0.211331452538263,0.14851110855716,-1.42300097677154,0.154735872094012,0.261341233803917,"INO80B"
"RTKN",4077.16173784393,0.201689933451604,0.141737747447244,1.42297967255812,0.154742048044414,0.261341233803917,"RTKN"
"SLC41A2",2540.0029843199,0.251896165804476,0.177050038815225,1.42273996374191,0.154811550948679,0.261428184604356,"SLC41A2"
"FBXW12",18.3400178936942,0.429155578452626,0.301646600303752,1.42270981347204,0.154820294613933,0.261428184604356,"FBXW12"
"USP10",6341.81776741917,-0.105647210741743,0.0742609716181676,-1.42264783828787,0.154838268774029,0.261435939593657,"USP10"
"SLC9A9",418.920351661572,-0.31138281075962,0.218910287732673,-1.42242200668007,0.154903778293664,0.261523947158945,"SLC9A9"
"DCAF10",3159.39229658556,0.129649188424304,0.0911502041713149,1.4223686013981,0.154919273242687,0.261527507244653,"DCAF10"
"SKAP1",572.604862686212,0.285645430645047,0.200838826627282,1.42226199705473,0.154950206828034,0.261557127250675,"SKAP1"
"ZNF532",3537.94407825548,-0.219854446446288,0.154597519730116,-1.42210849714854,0.15499475642761,0.261609724088657,"ZNF532"
"MICU3",160.77075533469,0.347131814630745,0.244239912650633,1.42127390590452,0.155237146383592,0.261996210167262,"MICU3"
"ZNF484",573.278423924744,-0.152804788372338,0.107529619337296,-1.42104835220353,0.155302703216514,0.26208421117224,"ZNF484"
"TRABD2A",1772.79628571416,0.413618322729805,0.291117813910222,1.42079358584824,0.155376775937106,0.262186566892663,"TRABD2A"
"TRMT10A",399.895538768782,-0.159867209232241,0.112528183524293,-1.42068594929136,0.155408079071794,0.262216740722483,"TRMT10A"
"CCDC18",414.898297300539,-0.193278936196372,0.136061996279833,-1.42052109685987,0.155456031151977,0.262274998326094,"CCDC18"
"EIF4A1",208.166291671516,-0.216967895398023,0.152753006024232,-1.42038380157052,0.155495976014686,0.26231973779457,"EIF4A1"
"ZDHHC16",2063.65758056484,-0.121602205475101,0.0856256913496933,-1.42016027617786,0.155561025437929,0.262406816955691,"ZDHHC16"
"HNRNPA1L2",171.273335610398,-0.150729228959872,0.106149369829056,-1.41997290424434,0.155615569545049,0.262476161806235,"HNRNPA1L2"
"NRIP2",298.743478176066,0.236344027987217,0.16646263458851,1.41980227918086,0.155665251252203,0.262537294001579,"NRIP2"
"DAPK3",2957.62717437004,0.159060849296544,0.112051080695404,1.41953873456098,0.155742012441544,0.262642525057761,"DAPK3"
"CSTB",15049.0342887349,0.309937517526968,0.218345009011835,1.41948524003206,0.155757597004838,0.262642525057761,"CSTB"
"PLEKHB2",9283.71379699429,-0.141544289806555,0.0997177272406176,-1.41944961766939,0.155767975525632,0.262642525057761,"PLEKHB2"
"METAP2",6231.45091767828,-0.128917580618062,0.090826343288319,-1.41938534516166,0.155786702549955,0.262651433182471,"METAP2"
"CCDC137",1576.22384366776,-0.160271002497487,0.112925380175319,-1.41926467060517,0.155821868005187,0.262688052050853,"CCDC137"
"HMBS",1353.16456504595,0.182574575611458,0.128662704115347,1.41901708709448,0.155894034521472,0.262774074381903,"HMBS"
"ARID1B",7971.06334561865,0.122267675774419,0.0861648386233839,1.41899732800332,0.155899795063758,0.262774074381903,"ARID1B"
"ACSM4",10.5918319935371,0.512004086717154,0.360993250841516,1.41832038555739,0.156097247642254,0.2630841897159,"ACSM4"
"GOLGA6B",2.33521384302031,0.731934628070897,0.51607449188225,1.41827321362339,0.156111013959629,0.26308469591385,"GOLGA6B"
"RPL7L1",7102.03610933347,0.149056951288246,0.10514361928539,1.41765094545264,0.156292698443341,0.263368160211105,"RPL7L1"
